teamNum,matchNum,alliance,driveStation,startLocation,preload,mobility,autoPickups,autoCones,autoCubes,autoBalance,communityPickups,neutralPickups,singlePickups,doublePickups,teleopCones,teleopCubes,shuttle,teleopBalance,buddyClimb,driver,scoutName,comments,scoredT,scoredA,scoredCones,scoredCubes,totalPickups,scoredLowT,scoredMidT,scoredHightT,scoredLowA,scoredMidA,scoredHighA,scoredTCones,scoredTCubes,scoredACones,scoredACubes,scoredHighT,pointsT,pointsA,pointsTotal,ct
3743,55,b,,3,NA,TRUE,NA,NA,NA,na,0,2,0,0,NA,"19,20",FALSE,na,FALSE,4,gabri,"no intake, drove around rlly fast and pushed cubes in? good defense",3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,45
3676,56,b,,1,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,"19,21",FALSE,engage,FALSE,3,gabri,"TRIPLE BALANCE, pushed cubes in",3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,43.967
6180,57,b,,2,NA,FALSE,NA,NA,NA,dock,0,2,0,0,NA,"26,20",FALSE,engage,FALSE,3,gabri,"didnt use the intake, just pushed cubes in to hybrid nodes, tried to manuever around bots but got bogged down",3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,42.067
7540,58,b,,3,cone,TRUE,NA,27,NA,na,2,2,0,0,27,"19,20,21,11",FALSE,engage,FALSE,4,gabri,"accurate with putting cubes in mid and hybrid, great complement to 6672",5,2,2,5,7,0,1,0,0,0,1,1,4,1,1,4,23,24,47,26.4
7091,59,b,,3,cube,FALSE,NA,NA,NA,na,0,4,0,0,NA,"27,22,21",TRUE,engage,FALSE,4,gabri,"was driving over the entire field, pushed cubes in at hybrid, could be a good defense bot due to driver capabilities.",4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,3,15,18,33,31.95
4328,60,b,,1,NA,TRUE,NA,NA,NA,na,0,1,0,0,21,NA,FALSE,na,FALSE,2,gabri,tried to pick up a cone for 60 seconds and ended up just pushing it in. not efficient,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
3847,61,b,,1,cube,TRUE,1,NA,"2,20",na,0,3,1,1,"10,3,4,22","2,20",FALSE,na,FALSE,4,gabri,"struggled to get a cone on mid for 17sec, time delays caused the loss",6,3,5,4,9,3,1,0,1,0,1,4,2,1,2,2,19,15,34,22.5
3035,54,r,,1,cone,TRUE,NA,10,NA,na,0,2,2,1,"10,18,16",26,FALSE,engage,FALSE,3,harold,has a pretty good elevator intake. dropped a few cargos. climbed pretty well. ,4,2,4,2,6,0,3,0,0,1,0,3,1,1,1,1,14,10,24,33
7091,55,r,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,27,"21,22,25",FALSE,engage,FALSE,4,harold,pretty good soccerballing. some good defense too. climbed well as well. ,4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,4,20,24,44,32.5
2158,56,r,,3,cone,TRUE,NA,NA,NA,engage,0,2,0,0,"6,9,24,7",17,FALSE,engage,FALSE,4,harold,"can score high pretty well. made the climb, but one of the other bots did not make it.",5,2,5,2,7,3,1,0,0,0,0,4,1,1,1,1,14,6,20,26.2
8088,57,r,,3,cone,TRUE,NA,1,NA,na,0,0,0,1,"1,7",NA,FALSE,engage,FALSE,3,soo,slow tank drive and slow arm. pincer-style claw intake which doesn't seem to be able to pick up tipped-over cones. only took from the shelf.,3,2,3,2,5,2,0,0,1,0,0,2,1,1,1,0,4,3,7,43.3
2848,58,r,,3,cube,TRUE,NA,NA,2,na,1,1,0,2,NA,"2,24,8,17,14",FALSE,engage,FALSE,2,soo,"avoided cones and instead pursued cubes. tank drive moves moderately fast, but very slow and tedious when adjusting left/right position to place cubes on shelves ",6,2,2,6,8,2,2,0,1,0,0,1,5,1,1,1,15,9,24,21.2
9311,59,r,,3,cube,TRUE,NA,NA,NA,na,0,3,0,0,NA,"11,19,14",FALSE,engage,FALSE,2,soo,"rather slow tank drive, only picked up cubes with clamp-style arm pickup. needed a run up to get on to the charge station as it otherwise did not have enough momentum.",4,2,2,4,6,0,2,0,0,0,0,1,3,1,1,1,11,6,17,32.775
9054,60,r,,2,cube,TRUE,NA,NA,22,na,0,0,0,0,NA,22,TRUE,na,FALSE,2,soo,"attempted to play defense, but mostly wandered around field aimlessly.",2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
7088,61,r,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,fail,FALSE,2,soo,"very tall bot, high center of gravity leads to tipping even at low speeds, did not attempt to use the intake assembly",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
3847,54,r,,1,cube,TRUE,NA,NA,17,na,0,3,1,0,NA,"17,27,23",FALSE,na,FALSE,4,brittian,hard time getting good cone positioning this round and the cube shooter was a little off,4,2,2,4,6,0,1,0,0,1,0,1,3,1,1,2,13,16,29,33.75
1477,55,r,,2,cube,FALSE,NA,NA,8,na,0,4,0,0,"6,4","8,5,11",FALSE,na,FALSE,4,brittian,"solid bot, enough said",5,2,3,4,7,4,1,0,1,0,0,2,3,1,1,0,11,3,14,27
9289,56,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,27,FALSE,na,FALSE,1,brittian,"did nothing for most of the game, just kinda drove around randomly",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
7125,57,r,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,23,TRUE,na,FALSE,3,brittian,pretty good shuttling. not super fast tho,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
3029,58,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,TRUE,na,FALSE,3,brittian,solid shuttling,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
2881,59,r,,2,cone,FALSE,NA,6,NA,dock,0,0,0,4,"6,12,10,13,24",NA,FALSE,engage,FALSE,4,harold,"only intaked from the shelf. did cones only. i think they can only do cones, but not fully sure. ",6,2,6,2,8,1,3,0,1,0,0,5,1,1,1,1,16,9,25,22.167
4734,60,r,,3,cone,TRUE,NA,19,NA,na,0,1,2,0,20,19,FALSE,fail,FALSE,3,harold,"browned out on the charge station, which was a big disadvantage to its alliance. ",2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,2,10,12,22,67.5
6800,61,r,,1,cone,TRUE,NA,9,NA,engage,0,2,3,0,"9,7,4,6","8,5",FALSE,na,FALSE,5,harold,"browned out at the end. could not climb. otherwise, picked up and placed cargo very smoothly and well.",6,2,5,3,8,6,0,0,1,0,0,4,2,1,1,0,12,3,15,22.5
6377,54,r,,2,cone,FALSE,NA,23,NA,engage,1,0,4,0,"23,16,15","26,17,25,20",FALSE,engage,FALSE,4,Ha,"fast consistent. maneuverable, undefended. good balnce. ",7,2,4,5,9,0,3,0,0,0,1,3,4,1,1,4,29,24,53,18.786
9311,55,r,,1,cube,FALSE,NA,NA,NA,na,0,0,1,0,NA,27,FALSE,engage,FALSE,2,Ha,"blocked 1477 from getting on te charge station. slow, unwieldy, tippable. ",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,61.2
4295,56,r,,2,NA,TRUE,NA,NA,NA,fail,0,0,0,0,NA,NA,FALSE,engage,FALSE,1,Ha,pancake. failed to defend against another pancake. ,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,58.95
4610,57,r,,1,cube,TRUE,NA,NA,NA,na,0,5,1,0,NA,"8,14,5,2,11",FALSE,engage,FALSE,3,Ha,consistent scorer. Prefers cubes. somewhat able to evade. decent balancer. ,6,2,2,6,8,3,2,0,0,0,0,1,5,1,1,0,12,0,12,21.733
2714,58,r,,2,cube,FALSE,NA,NA,5,engage,0,0,0,4,"9,7,6",5,FALSE,engage,FALSE,4,Ha,"Good intake, but requires some precision. good manueverability, but got  defended well by 5886. good climb. ",4,2,4,2,6,4,0,0,1,0,0,3,1,1,1,0,8,3,11,32.35
4717,59,r,,1,cube,FALSE,NA,NA,19,na,0,2,0,0,NA,"19,20",FALSE,na,FALSE,2,Ha,pancake with parts sticking out. no defense. pushed a few in. no climb. ,3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,2,10,12,22,45
5866,60,r,,1,cube,FALSE,NA,NA,NA,na,0,2,0,0,18,2,FALSE,fail,FALSE,3,Ha,"tried to push partner up, ended up locking themselves out of the charge station. stayed on their half of the field. very tippy. ",2,2,2,2,4,1,1,0,0,0,0,1,1,1,1,0,5,0,5,61.05
3035,61,r,,3,cone,TRUE,NA,18,NA,na,0,1,6,0,"18,16,24,15",23,FALSE,fail,FALSE,4,Ha,good intake but requires some precision as it takes from shelf. piece security is not the best. climb ability is decent. undefended. ,5,2,5,2,7,0,3,0,0,1,0,4,1,1,1,2,19,16,35,25.22
